Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data);;;;;;;;;;
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi);;;;;;;;;;
Data er hentet fra loesningen https://luftkvalitet.nilu.no ;;;;;;;;;;
Tid;Elgeseter NO µg/m³ Day;Dekning;Elgeseter NO2 µg/m³ Day;Dekning;Elgeseter NOx µg/m³ Day;Dekning;Elgeseter PM10 µg/m³ Day;Dekning;Elgeseter PM2.5 µg/m³ Day;Dekning
07.11.2014 00:00;168,91597;100;62,89369525;100;320,9972974;100;;0;;0
08.11.2014 00:00;13,47359668;100;10,88838573;100;31,47604146;100;;0;;0
09.11.2014 00:00;62,64365462;100;32,64488295;100;128,3643872;100;;0;;0
10.11.2014 00:00;50,75912752;100;31,20584239;100;108,7657892;100;;0;;0
11.11.2014 00:00;43,33393914;100;29,87921982;100;96,09347883;100;;0;;0
12.11.2014 00:00;190,1826984;100;51,51441974;100;342,1135829;100;;0;;0
13.11.2014 00:00;49,32824042;96;31,36758963;96;106,741141;96;;0;;0
14.11.2014 00:00;54,36631476;100;28,35871289;100;111,4304418;100;;0;;0
15.11.2014 00:00;26,15481931;100;20,12821591;100;60,09277981;100;;0;;0
16.11.2014 00:00;80,76689224;100;48,93074522;100;172,3425566;100;;0;;0
17.11.2014 00:00;193,6831862;100;73,49465862;100;369,4425671;100;;0;;0
18.11.2014 00:00;159,6408947;100;56,53343391;100;300,464721;100;;0;;0
19.11.2014 00:00;147,2027718;100;45,33426605;100;270,2601013;100;;0;;0
20.11.2014 00:00;123,0435852;96;53,20987021;96;241,2204684;96;;0;;0
21.11.2014 00:00;154,5973867;100;56,21782033;100;292,4426273;100;;0;;0
22.11.2014 00:00;56,5476399;100;37,99596597;100;124,4007597;100;;0;;0
23.11.2014 00:00;42,80793663;100;33,78788689;100;99,19841406;100;;0;;0
24.11.2014 00:00;121,6007688;100;42,11369391;100;227,9196687;100;;0;;0
25.11.2014 00:00;21,68807223;96;26,79669965;96;59,93607402;96;;38;;38
26.11.2014 00:00;147,6475673;100;62,64775214;100;288,2532349;100;20,77750711;100;15,8337591;100
27.11.2014 00:00;234,6708719;100;81,04746721;100;439,6245594;100;26,70245421;100;20,71128149;100
28.11.2014 00:00;172,5263468;100;81,2578827;100;344,8781405;100;23,15104698;100;14,31776599;100
29.11.2014 00:00;91,57414984;100;62,74408022;100;202,6693812;100;19,78446386;100;13,21358575;100
30.11.2014 00:00;102,7385702;100;60,13716417;100;217,1216994;100;23,68739947;100;17,56087073;100
01.12.2014 00:00;251,6933667;100;74,2516304;100;458,8390946;100;26,55693374;100;19,95110362;100
02.12.2014 00:00;31,94702226;96;31,28972288;96;80,10477289;96;6,393435057;100;4,164173127;100
03.12.2014 00:00;14,69360128;100;15,7991788;100;38,25100156;100;8,033311477;96;5,948465331;96
04.12.2014 00:00;104,2525444;100;49,69779712;100;208,995685;100;14,41347294;100;8,679820488;100
05.12.2014 00:00;100,3421098;100;54,09763566;100;207,4203794;100;11,7634471;96;6,650620339;96
06.12.2014 00:00;23,06147837;100;25,27751714;100;60,51545609;100;6,807762921;100;5,286388829;100
07.12.2014 00:00;45,02935917;100;37,53422564;100;106,3390864;100;12,05486995;100;9,499176292;100
08.12.2014 00:00;50,87583663;100;41,44355568;100;119,181834;100;4,781095138;100;3,095055842;100
09.12.2014 00:00;37,60820869;100;32,84861159;100;90,31395446;100;5,978492096;100;3,064094125;100
10.12.2014 00:00;57,25913848;100;38,68359743;100;126,175561;100;7,0068029;100;4,082394258;100
11.12.2014 00:00;27,10928941;100;25,46508472;100;66,88807895;100;14,63303275;100;1,867498804;100
12.12.2014 00:00;136,1235765;96;66,39624407;96;274,393069;96;29,80171944;100;15,49367095;100
13.12.2014 00:00;27,61779156;100;35,56297123;100;77,76295673;100;10,22109535;100;7,528215808;100
14.12.2014 00:00;35,4556981;100;35,55880436;100;89,73511105;100;9,993959772;100;7,48147078;100
15.12.2014 00:00;51,6941699;100;46,75743419;100;125,7461258;100;7,069945131;100;4,321540809;100
16.12.2014 00:00;176,0292855;96;78,39633363;96;347,3690818;96;21,59357834;100;17,1272643;100
17.12.2014 00:00;144,6303705;100;71,55798086;100;292,553187;100;37,40619948;100;32,24772752;100
18.12.2014 00:00;257,3105359;96;96,84284895;96;490,0133478;96;34,38721525;100;28,58917165;100
19.12.2014 00:00;114,5020281;100;65,61599497;100;240,5750939;100;16,95443626;100;13,7716279;100
20.12.2014 00:00;15,21303894;100;25,81933227;100;49,06485576;100;4,338619917;100;2,328454438;100
21.12.2014 00:00;44,90890031;100;41,70702976;100;110,3278294;100;7,477546116;100;5,078796339;100
22.12.2014 00:00;36,12934159;96;47,03586078;96;102,2414947;96;5,822207967;96;3,932268039;96
23.12.2014 00:00;39,45649563;96;30,24781478;96;90,5373401;96;1,130875886;100;-0,375228178;100
24.12.2014 00:00;24,74065638;96;29,85347874;96;67,65720169;96;10,82355194;100;9,905913531;100
25.12.2014 00:00;3,008190076;100;12,88814612;100;17,48466055;100;4,64835806;100;3,929723536;100
26.12.2014 00:00;11,00861785;100;26,79593707;100;43,61710515;100;6,399774596;100;4,41635331;100
27.12.2014 00:00;9,922495815;100;33,86237761;100;49,02395121;100;7,470339292;100;6,501614699;100
28.12.2014 00:00;5,841216345;100;25,40583125;100;34,33120983;100;6,116526652;100;5,562771015;100
29.12.2014 00:00;15,72417009;100;22,3748698;100;46,4014017;100;2,811939757;96;1,703708891;96
30.12.2014 00:00;18,05786677;100;26,30394738;100;53,89636781;100;2,98038895;100;1,42400464;100
31.12.2014 00:00;20,91898154;100;34,56952121;100;66,533725;100;10,29557387;100;7,011521288;100
01.01.2015 00:00;22,89591312;100;33,66602954;100;68,65098478;100;19,53595638;100;16,90834233;100
02.01.2015 00:00;23,38350047;100;25,36109045;100;61,09107916;100;4,629240531;100;3,377960283;100
03.01.2015 00:00;23,93175957;100;18,75856051;100;55,32628913;100;3,432799655;92;0,610702082;92
04.01.2015 00:00;21,89479461;100;20,12212841;100;53,57737457;100;4,021426145;83;0,82197239;83
05.01.2015 00:00;113,4725507;100;70,1572686;100;243,543326;100;16,0597555;96;10,42731741;96
06.01.2015 00:00;174,4406747;100;71,40767688;100;337,9530278;100;18,61834055;96;13,162506;96
07.01.2015 00:00;122,5438495;100;63,12690475;100;250,3739068;100;11,78447562;100;6,968190952;100
08.01.2015 00:00;71,44748041;96;51,22173055;96;160,3934806;96;7,517724987;79;3,828981413;79
09.01.2015 00:00;47,02604998;100;50,26799762;100;122,123802;100;8,901275376;92;6,739542116;92
10.01.2015 00:00;11,14507996;100;21,37162237;100;38,40130455;100;6,748712667;92;4,568927638;92
11.01.2015 00:00;37,47399834;100;30,47328479;100;87,73355425;100;28,96581952;100;18,70075468;100
12.01.2015 00:00;111,6619871;100;61,50680201;100;232,1263184;100;15,16822908;100;10,81554903;100
13.01.2015 00:00;35,81070412;100;41,29147803;100;96,01023393;100;7,080167991;88;5,062068443;88
14.01.2015 00:00;49,13780658;100;51,32851459;100;126,4110831;100;7,476098717;100;3,98457959;100
15.01.2015 00:00;25,56583766;92;26,40871535;92;65,4733153;92;6,473961919;100;2,46353174;100
16.01.2015 00:00;140,900409;100;72,49777207;100;287,7935971;100;13,72235421;100;9,726269329;100
17.01.2015 00:00;11,11170275;100;18,38827653;100;35,36695833;100;4,91702051;100;2,784080513;100
18.01.2015 00:00;15,6713287;100;29,04025292;100;52,98604317;100;8,722714642;100;4,610338915;100
19.01.2015 00:00;48,60806433;100;39,8335625;100;114,1066848;100;2,781061706;96;1,331406473;96
20.01.2015 00:00;57,7626426;100;36,48954098;100;124,7508589;100;6,396118567;79;3,463892028;79
21.01.2015 00:00;38,15941098;100;32,30405509;100;90,61163507;100;4,08610154;100;2,238103686;100
22.01.2015 00:00;92,00060804;92;56,23359729;92;196,8105264;92;18,87185506;92;12,06509565;92
23.01.2015 00:00;167,7295907;100;84,75862583;100;341,0494405;100;36,89545213;100;26,62555475;100
24.01.2015 00:00;94,04004628;100;61,85215013;100;205,5453408;100;16,16359064;100;12,84287814;100
25.01.2015 00:00;49,02513364;100;49,69986275;100;124,610267;100;11,74625864;100;8,427399006;100
26.01.2015 00:00;45,30747199;100;45,58245587;100;114,8122731;100;5,91915819;100;3,78878362;100
27.01.2015 00:00;19,93685871;96;27,60757011;96;58,07109021;96;4,646340016;96;2,330747742;96
28.01.2015 00:00;182,1942933;100;80,10038156;100;358,4932618;100;16,01680398;100;11,14293159;100
29.01.2015 00:00;45,57590634;96;35,2170318;96;104,8570167;96;3,508730224;88;1,786444652;88
30.01.2015 00:00;21,72166061;100;22,55815939;100;55,74885679;100;5,209713283;100;0,769030346;100
31.01.2015 00:00;35,31516026;100;34,98301274;100;88,94457761;100;8,863560505;88;4,641824267;88
01.02.2015 00:00;23,83762683;100;30,83790892;100;67,26180272;100;9,813055483;100;8,336464267;100
02.02.2015 00:00;38,95022428;100;36,28099047;100;95,79693317;100;9,324735131;100;7,983852629;100
03.02.2015 00:00;26,38023463;100;26,63999247;100;66,94899098;100;7,877091576;100;6,18409822;100
04.02.2015 00:00;37,04571361;92;36,47916594;92;93,08501634;92;11,20939833;100;8,50217491;100
05.02.2015 00:00;28,15746858;100;35,48038614;100;78,50499812;100;6,867223442;100;4,946812345;100
06.02.2015 00:00;34,81933201;100;26,7991432;100;80,00308251;100;5,119059196;100;3,035249247;100
07.02.2015 00:00;13,56049926;100;9,724864396;100;30,44530727;100;12,13738498;79;4,237540254;79
08.02.2015 00:00;12,30963022;100;12,04833624;100;30,85745122;100;5,365554472;96;2,004846437;96
09.02.2015 00:00;39,47592775;100;25,65773856;100;85,97695616;100;2,708734418;83;1,416224653;83
10.02.2015 00:00;20,1859637;100;14,98025795;100;45,82441049;100;4,583036727;92;2,25251047;92
11.02.2015 00:00;25,01013645;100;25,24379479;100;63,45928329;100;11,89412839;96;2,04789784;96
12.02.2015 00:00;42,12386132;96;43,93378833;96;108,2990484;96;8,035412731;92;3,99664795;92
13.02.2015 00:00;60,883065;100;48,41752817;100;141,4468515;100;14,93353656;100;5,215466088;100
14.02.2015 00:00;46,80274655;100;42,87319287;100;114,3877896;100;14,91520362;100;12,39137931;100
15.02.2015 00:00;10,65416513;100;12,96177405;100;29,24133837;100;8,188533277;92;4,467577546;92
16.02.2015 00:00;10,02853354;100;13,5032208;100;28,82682005;100;13,90870739;100;2,074802439;100
17.02.2015 00:00;17,48996941;100;18,83279518;100;45,55746843;100;11,64450085;92;1,646339559;92
18.02.2015 00:00;74,61195513;100;61,81851577;100;175,8255832;100;12,08687343;100;6,799471788;100
19.02.2015 00:00;64,25483633;100;46,36296906;100;144,544359;100;7,076512619;88;4,347932478;88
20.02.2015 00:00;83,66303111;96;58,27310116;96;186,1102127;96;8,92585091;96;5,0211071;96
21.02.2015 00:00;17,54807867;100;28,68273773;100;55,49620193;100;6,417832441;96;1,944499335;96
22.02.2015 00:00;26,6909478;100;31,8197961;100;72,60356433;100;6,543678214;88;4,939612557;88
23.02.2015 00:00;10,46037575;100;15,9206614;100;31,90411554;100;16,82411158;88;2,233678659;88
24.02.2015 00:00;18,40225879;100;24,77186743;100;52,89051887;100;22,17633649;96;1,491771337;96
25.02.2015 00:00;94,03507657;100;58,96480678;100;202,6504038;100;20,22780086;96;4,650263602;96
26.02.2015 00:00;10,94234085;100;20,08002075;100;36,79991758;100;4,055107633;83;1,805068375;83
27.02.2015 00:00;17,43661306;96;22,59432758;96;49,23747233;96;12,56874221;83;2,241049438;83
28.02.2015 00:00;5,129960254;100;9,901832964;100;17,74041223;100;9,529306714;92;1,43072598;92
01.03.2015 00:00;2,917394752;100;7,356760825;100;11,81454001;100;;67;;67
02.03.2015 00:00;90,05845315;100;51,73430167;100;189,3436181;100;26,2374443;96;4,810316012;96
03.03.2015 00:00;65,91215713;100;59,40812205;100;160,1218982;100;28,11561899;96;6,509028652;96
04.03.2015 00:00;38,10738081;100;42,59552049;100;100,8235984;100;15,58555502;100;2,183207176;100
05.03.2015 00:00;33,09396224;96;37,11301999;96;87,6805943;96;9,910918264;92;1,5938677;92
06.03.2015 00:00;25,60029305;100;26,53272685;100;65,64997462;100;5,462392209;96;1,520213223;96
07.03.2015 00:00;14,89250804;100;19,41989617;100;42,17564846;100;8,908181509;96;2,918149997;96
08.03.2015 00:00;12,25329467;100;16,53153882;100;35,25457308;100;3,113086345;92;1,464975774;92
09.03.2015 00:00;25,17185557;100;31,0582702;100;69,52086551;100;9,307665237;79;2,857629858;79
10.03.2015 00:00;26,33251142;100;25,10511152;100;65,34118897;100;6,489361246;96;0,541506064;96
11.03.2015 00:00;40,24329914;100;38,24160641;100;99,7333675;100;23,19306482;96;2,522994941;96
12.03.2015 00:00;31,34147461;100;29,63426774;100;77,52404094;100;23,27472375;88;2,862890414;88
13.03.2015 00:00;46,88840777;92;45,20049339;92;116,8459805;92;29,19128443;96;3,910879686;96
14.03.2015 00:00;24,42008546;100;36,65515629;100;73,96904687;100;25,40276125;100;4,744045304;100
15.03.2015 00:00;45,90764986;100;56,56182036;100;126,7087093;100;34,45453702;100;6,485103183;100
16.03.2015 00:00;69,74014239;100;51,68780936;100;158,2507469;100;38,49614465;100;9,44229709;100
17.03.2015 00:00;56,93914599;100;52,23282896;100;139,235844;100;29,44077631;100;11,53604673;100
18.03.2015 00:00;81,73871122;100;71,85459844;100;196,7513492;100;50,56650206;100;17,53278267;100
19.03.2015 00:00;42,1140446;100;35,12593133;100;99,47619148;100;10,95665377;96;5,685667062;96
20.03.2015 00:00;30,41603809;96;32,12083017;96;78,59653638;96;7,900566274;92;2,097894099;92
21.03.2015 00:00;18,35358191;100;27,16271036;100;55,20698351;100;17,2839263;100;2,747870209;100
22.03.2015 00:00;12,17097569;100;18,93196031;100;37,52921117;100;3,905039154;100;1,387666766;100
23.03.2015 00:00;33,89094553;100;30,08542913;100;81,8707939;100;9,856618127;100;2,727621355;100
24.03.2015 00:00;40,15105323;100;40,00705188;100;101,3578612;100;16,88181001;96;4,092789739;96
25.03.2015 00:00;43,88275967;100;37,95214668;100;105,0050035;100;28,76029023;100;3,581076853;100
26.03.2015 00:00;28,11987664;96;28,71651773;96;71,68368924;96;16,65667419;96;2,00785601;96
27.03.2015 00:00;41,31716759;100;38,3531159;100;101,485748;100;9,785317288;100;3,123617572;100
28.03.2015 00:00;9,95968083;100;15,83655112;100;31,05494343;100;16,41427356;88;2,164489202;88
29.03.2015 00:00;11,25351567;100;18,25730326;100;35,4526752;100;7,452551852;92;2,689068771;92
30.03.2015 00:00;34,55185191;100;35,96389814;100;88,75912786;100;20,45727583;100;3,566749965;100
31.03.2015 00:00;28,68536922;96;37,61765557;96;81,44889974;96;18,05041432;100;3,040387624;100
01.04.2015 00:00;15,82056156;100;23,57212955;100;47,74594761;100;10,10459832;88;1,738031176;88
02.04.2015 00:00;10,54539979;100;14,59343736;100;30,70680823;100;2,668928868;83;0,750208428;83
03.04.2015 00:00;7,783809406;100;14,79886141;100;26,69252218;100;2,693018302;92;1,083918173;92
04.04.2015 00:00;11,98374194;100;18,05149951;100;36,36265719;100;7,206236424;96;1,720919635;96
05.04.2015 00:00;11,81912463;100;16,29741166;100;34,3570341;100;4,40496897;96;1,460539265;96
06.04.2015 00:00;12,11163267;100;21,33906224;100;39,84563696;100;9,920158474;96;2,507547898;96
07.04.2015 00:00;27,54965465;100;23,97347655;100;66,06934885;100;8,324848194;96;3,30121923;96
08.04.2015 00:00;35,7100703;100;26,84131724;100;81,40630466;100;36,22389251;100;5,677448752;100
09.04.2015 00:00;37,93774843;100;30,27548598;100;88,24436558;100;10,42015357;100;2,37020329;100
10.04.2015 00:00;32,71039355;96;33,25092043;96;83,23240178;96;13,00743123;100;5,99627955;100
11.04.2015 00:00;19,70603223;100;31,62690272;100;61,73771997;100;15,8357594;100;8,408394571;100
12.04.2015 00:00;19,71769553;100;23,96861348;100;54,09725225;100;9,573210807;88;1,86139495;88
13.04.2015 00:00;43,57281763;100;30,9932979;100;97,57256323;100;8,352885983;100;2,671525404;100
14.04.2015 00:00;52,70593709;100;42,63150991;100;123,1661818;100;11,34789124;92;3,595863976;92
15.04.2015 00:00;41,18915724;100;37,80803045;100;100,7450627;100;3,552160179;88;1,305537559;88
16.04.2015 00:00;40,96413961;96;35,1832953;96;97,77650063;96;2,756376288;96;1,214821446;96
17.04.2015 00:00;43,50782954;100;37,95062316;100;104,4305867;100;15,37561645;100;1,923736551;100
18.04.2015 00:00;21,13026269;100;28,4766873;100;60,76372869;100;6,648160161;96;1,810566759;96
19.04.2015 00:00;21,38433806;100;23,1262757;100;55,80154427;100;21,57709909;100;2,592284241;100
20.04.2015 00:00;44,61821414;100;35,5369765;100;103,7136077;100;27,94067406;96;3,319239378;96
21.04.2015 00:00;37,18844043;96;32,86959769;96;89,69353467;96;22,5667015;100;3,175885542;100
22.04.2015 00:00;31,47217551;100;21,18735497;100;69,27683915;100;6,549998496;96;2,489866338;96
23.04.2015 00:00;35,22466231;100;22,303026;100;76,12631002;100;15,75816324;100;3,187050844;100
24.04.2015 00:00;34,35353113;100;29,13321589;100;81,62541146;100;13,57223926;96;2,438884861;96
25.04.2015 00:00;13,04564019;100;19,75081476;100;39,68455297;100;15,0141552;92;2,784007342;92
26.04.2015 00:00;19,35024659;100;24,54434843;100;54,11152521;100;13,59756439;100;1,73975581;100
27.04.2015 00:00;36,36877287;96;34,34613869;96;89,91762363;96;32,73651081;96;3,835918556;96
28.04.2015 00:00;37,83393189;100;36,20541834;100;94,01566627;100;31,14173411;100;4,778728667;100
29.04.2015 00:00;43,74434398;100;35,06314536;100;101,904503;100;31,38931994;100;5,688031617;100
30.04.2015 00:00;31,46816891;100;32,13121016;100;80,21457226;100;14,51420457;96;2,519910783;96
01.05.2015 00:00;17,30352377;100;16,99677551;100;43,43655982;100;10,4723012;96;2,005754357;96
02.05.2015 00:00;17,64374204;100;20,35753127;100;47,3171691;100;11,71721508;96;1,963734822;96
03.05.2015 00:00;18,16881116;100;20,14716058;100;47,90910403;100;11,79435132;100;3,076531838;100
04.05.2015 00:00;20,88308442;96;23,61345043;96;55,52280342;96;15,79662723;100;2,693090583;100
05.05.2015 00:00;31,25815817;100;29,49544614;100;77,25791182;100;21,9919668;96;2,869715726;96
06.05.2015 00:00;33,78238643;100;35,93908187;100;87,55856833;100;8,970303968;92;1,898210659;92
07.05.2015 00:00;22,82896689;100;28,3711957;100;63,25385711;100;14,95689513;100;3,300773372;100
08.05.2015 00:00;45,61927915;100;34,27308056;100;103,9793391;100;10,30537778;88;2,209326783;88
09.05.2015 00:00;10,93947038;100;17,95508413;100;34,67059487;100;10,99545099;96;2,904847092;96
10.05.2015 00:00;16,61315873;100;21,19109987;100;46,57600641;100;12,26517302;96;2,816923315;96
11.05.2015 00:00;18,9558837;100;32,15863175;100;61,12322205;100;13,08381073;96;2,481142867;96
12.05.2015 00:00;28,1298201;96;34,56471034;96;77,54707546;96;9,28954393;100;3,506094164;100
13.05.2015 00:00;44,16039778;100;35,96888693;100;103,4459747;100;22,12695732;96;6,0139926;96
14.05.2015 00:00;13,59376137;100;12,57397251;100;33,34523988;100;8,673315195;88;2,854357375;88
15.05.2015 00:00;35,07752182;100;30,51449919;100;84,11295253;100;13,68987752;100;3,040745942;100
16.05.2015 00:00;23,40027864;100;30,81858086;100;66,57420663;100;13,28420403;100;4,772874058;100
17.05.2015 00:00;21,57195414;100;23,97558061;100;56,93752654;100;17,05300115;100;6,821342615;100
18.05.2015 00:00;24,7878717;100;25,21365226;100;63,08952022;100;14,01293859;96;4,849116599;96
19.05.2015 00:00;18,63255501;100;22,15579449;100;50,62633855;100;10,29116945;96;3,243748436;96
20.05.2015 00:00;29,75132198;96;24,7116722;96;70,17169218;96;6,001877007;92;2,107180401;92
21.05.2015 00:00;46,51232619;100;45,54874243;100;116,6195769;100;14,46721874;100;5,180042604;100
22.05.2015 00:00;36,32046058;100;34,4718105;100;89,96947427;100;4,126643799;100;2,006427143;100
23.05.2015 00:00;16,23878803;100;14,19743515;100;39,01030326;100;2,473399476;88;0,710677974;88
24.05.2015 00:00;9,527818086;100;15,08154475;100;29,64005079;100;6,347875698;96;3,060180144;96
25.05.2015 00:00;19,55336176;100;18,5230461;100;48,40058286;100;3,201229844;100;1,814325319;100
26.05.2015 00:00;41,55712298;92;30,08015524;92;93,57943915;92;13,05137205;100;2,982434694;100
27.05.2015 00:00;43,92421637;100;32,66046445;100;99,77666707;100;12,74276436;100;3,370473525;100
28.05.2015 00:00;19,90927374;100;22,69181693;100;53,1131872;100;11,78134209;100;3,230603379;100
29.05.2015 00:00;37,77169233;100;35,62102495;100;93,33617082;100;4,535198167;100;1,475882727;100
30.05.2015 00:00;22,59585878;100;27,1368215;100;61,66329373;100;11,61017368;96;4,928342215;96
31.05.2015 00:00;21,62954507;100;24,73655049;100;57,78649535;100;3,736282063;100;2,281443658;100
01.06.2015 00:00;32,18690463;100;30,16404282;100;79,34563309;100;5,5937938;92;2,596045092;92
02.06.2015 00:00;23,97882574;96;22,83518199;96;59,47482772;96;10,82140456;96;1,933334406;96
03.06.2015 00:00;40,11412978;100;32,00331129;100;93,29770159;100;11,36983441;100;2,082064821;100
04.06.2015 00:00;42,80947747;100;28,21980156;100;93,63268313;100;4,719362752;96;2,670975468;96
05.06.2015 00:00;34,31199464;100;28,80122576;100;81,22995356;100;7,06323126;88;2,130820308;88
06.06.2015 00:00;27,49349912;100;32,59404387;100;74,60411052;100;9,492218619;100;5,610343254;100
07.06.2015 00:00;18,71172263;100;20,61682276;100;49,20833493;100;9,754614372;100;3,284682717;100
08.06.2015 00:00;40,47975865;100;27,67757315;100;89,53064437;100;8,183163659;96;1,072398821;96
09.06.2015 00:00;29,89130015;96;26,41720844;96;72,09111506;96;7,274721269;83;1,660785778;83
10.06.2015 00:00;35,01131429;100;24,42788118;100;77,92516941;100;8,984529931;100;2,57853257;100
11.06.2015 00:00;46,72211424;100;37,52126908;100;108,9126596;100;5,066229391;96;2,279492259;96
12.06.2015 00:00;42,87530624;100;33,43505239;100;98,94852032;100;6,22289212;92;1,181428494;92
13.06.2015 00:00;24,12733248;100;22,60202947;100;59,4685935;100;;67;;67
14.06.2015 00:00;23,53427925;100;18,59643605;100;54,55681474;100;5,289599458;79;0,362065586;79
15.06.2015 00:00;48,19849272;100;25,77877666;100;99,42607354;100;3,498992842;83;1,48193492;83
16.06.2015 00:00;44,78895667;100;29,56278431;100;98,00031011;100;9,947978127;88;1,75311806;88
17.06.2015 00:00;34,80580757;100;31,59766529;100;84,78093926;100;14,59055973;100;3,327406804;100
18.06.2015 00:00;43,57784362;96;39,2308936;96;105,8178386;96;11,23689701;100;4,527342039;100
19.06.2015 00:00;39,75129935;100;27,40501187;100;88,14499727;100;9,25476604;100;2,556197954;100
20.06.2015 00:00;12,50249917;100;16,03020424;100;35,13402297;100;7,948988809;92;1,307159189;92
21.06.2015 00:00;13,36855387;100;17,22332214;100;37,65047246;100;10,64326134;100;3,566501008;100
22.06.2015 00:00;32,19855727;100;24,20598318;100;73,4053787;100;15,67089922;100;5,305626305;100
23.06.2015 00:00;37,33340178;96;27,53567866;96;84,58111658;96;13,38746337;100;3,547814122;100
24.06.2015 00:00;42,83341864;100;34,38101513;100;99,83047881;100;14,11780762;100;3,924882647;100
25.06.2015 00:00;45,46470962;100;31,12720242;100;100,5972787;100;7,720622576;100;2,935668811;100
26.06.2015 00:00;42,82966319;100;35,60995206;100;101,0536774;100;7,694304537;100;2,43011431;100
27.06.2015 00:00;16,62762096;100;20,79506494;100;46,20206976;100;6,965297656;96;1,906604713;96
28.06.2015 00:00;13,44025562;100;18,94419129;100;39,48090188;100;8,623841309;100;3,523855521;100
29.06.2015 00:00;33,70017555;100;32,91107466;100;84,4049429;100;7,869109049;100;5,008356373;100
30.06.2015 00:00;29,78180841;96;24,0826265;96;69,58922976;96;10,13169403;100;3,209376658;100
01.07.2015 00:00;47,57551607;100;37,21012852;100;109,9055171;100;11,84064097;100;5,855259762;100
02.07.2015 00:00;40,84651174;100;33,85693582;100;96,27040575;100;20,62092598;100;10,79675438;100
03.07.2015 00:00;23,25686746;100;35,30300247;100;70,83949595;100;22,39200063;100;11,77623939;100
04.07.2015 00:00;14,4229869;100;15,08380915;100;37,12213312;100;4,760268058;100;1,297190342;100
05.07.2015 00:00;15,03282333;100;17,28017441;100;40,25032845;100;7,204840738;100;3,154897796;100
06.07.2015 00:00;24,93704621;100;23,16244988;100;61,26625649;100;10,61610743;100;4,967620475;100
07.07.2015 00:00;31,65774691;96;19,57135887;96;67,94439616;96;10,61263928;100;2,988040983;100
08.07.2015 00:00;29,72290691;100;22,54028942;100;67,95689118;100;6,977576283;100;0,241010004;100
09.07.2015 00:00;34,55619819;100;20,66590165;100;73,46777248;100;6,653756333;100;0,869533238;100
10.07.2015 00:00;40,24725993;100;23,53717726;100;85,03499043;100;5,536041633;100;1,355646533;100
11.07.2015 00:00;16,34856893;100;13,86604721;100;38,84666053;100;7,680001096;100;2,632369608;100
12.07.2015 00:00;18,52607804;100;18,70881323;100;47,01666047;100;10,08223048;100;5,604682321;100
13.07.2015 00:00;25,48573277;100;19,82126103;100;58,7634607;100;12,1623042;100;6,053866388;100
14.07.2015 00:00;24,36014325;100;19,61606614;100;56,83836503;100;6,907474417;100;3,007841021;100
15.07.2015 00:00;33,29559198;96;26,37277938;96;77,24844392;96;9,042439988;100;3,604471567;100
16.07.2015 00:00;34,02656822;100;21,66077521;100;73,65337145;100;2,846655646;100;0,882022425;100
17.07.2015 00:00;23,37514421;100;21,76322294;100;57,48044329;100;6,507661688;100;1,821843063;100
18.07.2015 00:00;27,66414085;100;22,81209528;100;65,0829025;100;5,559592792;100;1,810234367;100
19.07.2015 00:00;19,62250844;100;21,30810367;100;51,29129657;100;3,932029658;100;1,371207838;100
20.07.2015 00:00;30,20358964;100;25,43317822;100;71,58426319;100;7,001632921;100;2,017362338;100
21.07.2015 00:00;22,55809585;100;21,69502528;100;56,16379574;100;7,438451283;100;2,073541342;100
22.07.2015 00:00;29,28770138;100;24,49421182;100;69,24581952;100;9,9639938;100;2,7905217;100
23.07.2015 00:00;35,45980654;100;26,43146594;100;80,61405034;100;11,46579061;100;3,563667994;100
24.07.2015 00:00;22,78995998;100;20,33177106;100;55,15482991;100;10,16903699;100;4,355768431;100
25.07.2015 00:00;12,58555698;100;14,65356464;100;33,88429571;100;5,192282865;100;2,971587797;100
26.07.2015 00:00;8,554376397;100;11,0805666;100;24,15165373;100;3,693497305;100;2,088933767;100
27.07.2015 00:00;23,65948071;96;18,45142947;96;54,60311599;96;5,782329197;100;1,241764735;100
28.07.2015 00:00;25,24062833;100;25,73556723;100;64,30324732;100;8,845420878;100;2,766099946;100
29.07.2015 00:00;27,76525226;100;22,63135213;100;65,05665759;100;8,175015056;100;2,408498324;100
30.07.2015 00:00;33,43307644;100;22,21167098;100;73,29741179;100;5,906471975;100;1,105998947;100
31.07.2015 00:00;30,12439472;100;23,81457347;100;69,84464861;100;4,935599799;100;0,813412739;100
01.08.2015 00:00;15,38114388;100;22,58632632;100;46,08871416;100;7,53509847;75;2,116815402;75
02.08.2015 00:00;18,99525546;100;20,77541478;100;49,80016513;100;8,922063599;100;3,460488521;100
03.08.2015 00:00;26,23401582;100;27,20752856;100;67,29310474;100;9,008218516;96;2,950491816;96
04.08.2015 00:00;30,17682599;100;25,70791639;100;71,8181065;100;14,57646988;100;5,19439575;100
