Date,API_Temp
2025-05-07,9.3375
2025-05-08,8.308333333333334
2025-05-09,9.879166666666666
2025-05-10,13.149999999999999
2025-05-11,14.55
2025-05-12,14.025
2025-05-13,13.274999999999999
2025-05-14,12.424999999999999
2025-05-15,13.500000000000002
2025-05-16,12.15
2025-05-17,13.966666666666667
